pmid	year	name	term
18570278	2008	QualifierName	therapeutic use
18570278	2008	DescriptorName	Calcium
18570278	2008	QualifierName	metabolism
18570278	2008	DescriptorName	Disease Models, Animal
18570278	2008	DescriptorName	Drugs, Chinese Herbal
18570278	2008	QualifierName	therapeutic use
18570278	2008	DescriptorName	Gene Expression
18570278	2008	QualifierName	drug effects
18570278	2008	DescriptorName	Hemodynamics
18570278	2008	QualifierName	drug effects
18570278	2008	DescriptorName	Male
18570278	2008	DescriptorName	Myocardial Infarction
18570278	2008	QualifierName	drug therapy
18570278	2008	QualifierName	metabolism
18570278	2008	QualifierName	physiopathology
18570278	2008	DescriptorName	Myocardial Reperfusion Injury
18570278	2008	QualifierName	drug therapy
18570278	2008	QualifierName	metabolism
18570278	2008	QualifierName	physiopathology
18570278	2008	DescriptorName	Myocytes, Cardiac
18570278	2008	QualifierName	drug effects
18570278	2008	QualifierName	metabolism
18570278	2008	DescriptorName	Rats
18570278	2008	DescriptorName	Rats, Sprague-Dawley
18570278	2008	DescriptorName	Receptors, Endothelin
18570278	2008	QualifierName	metabolism
18570278	2008	DescriptorName	Ryanodine Receptor Calcium Release Channel
18570278	2008	QualifierName	genetics
18570278	2008	QualifierName	metabolism
18570278	2008	DescriptorName	Signal Transduction
18570278	2008	DescriptorName	Tacrolimus Binding Proteins
18570278	2008	QualifierName	genetics
18570278	2008	QualifierName	metabolism
18570267	2008	DescriptorName	Administration, Oral
18570267	2008	DescriptorName	Animals
18570267	2008	DescriptorName	Calcium Signaling
18570267	2008	QualifierName	drug effects
18570267	2008	DescriptorName	Calcium-Binding Proteins
18570267	2008	QualifierName	metabolism
18570267	2008	DescriptorName	Cardiomyopathies
18570267	2008	QualifierName	drug therapy
18570267	2008	QualifierName	metabolism
18570267	2008	QualifierName	physiopathology
18570267	2008	DescriptorName	Cardiotonic Agents
18570267	2008	QualifierName	therapeutic use
18570267	2008	DescriptorName	Chalcone
18570267	2008	QualifierName	analogs & derivatives
18570267	2008	QualifierName	therapeutic use
18570267	2008	DescriptorName	Diabetes Complications
18570267	2008	QualifierName	drug therapy
18570267	2008	QualifierName	metabolism
18570267	2008	QualifierName	physiopathology
18570267	2008	DescriptorName	Diabetes Mellitus, Experimental
18570267	2008	DescriptorName	Disease Models, Animal
18570267	2008	DescriptorName	Electrocardiography
18570267	2008	DescriptorName	Gene Expression Regulation
18570267	2008	QualifierName	drug effects
18570267	2008	DescriptorName	Hemodynamics
18570267	2008	QualifierName	drug effects
18570267	2008	DescriptorName	Male
18570267	2008	DescriptorName	Pigments, Biological
18570267	2008	QualifierName	therapeutic use
18570267	2008	DescriptorName	Quinones
18570267	2008	QualifierName	therapeutic use
18570267	2008	DescriptorName	Rats
18570267	2008	DescriptorName	Rats, Sprague-Dawley
18570267	2008	DescriptorName	Reactive Oxygen Species
18570267	2008	QualifierName	metabolism
18570267	2008	DescriptorName	Sarcoplasmic Reticulum Calcium-Transporting ATPases
18570267	2008	QualifierName	metabolism
18568464	2008	DescriptorName	Adult
18568464	2008	DescriptorName	Anoxia
18568464	2008	QualifierName	physiopathology
18568464	2008	DescriptorName	Biological Markers
18568464	2008	QualifierName	analysis
18568464	2008	DescriptorName	Cell Differentiation
18568464	2008	QualifierName	physiology
18568464	2008	DescriptorName	Cells, Cultured
18568464	2008	DescriptorName	Endothelial Cells
18568464	2008	QualifierName	metabolism
18568464	2008	DescriptorName	Female
18568464	2008	DescriptorName	Fetus
18568464	2008	DescriptorName	Humans
18568464	2008	DescriptorName	Intermediate Filament Proteins
18568464	2008	QualifierName	biosynthesis
18568464	2008	DescriptorName	Nerve Tissue Proteins
18568464	2008	QualifierName	biosynthesis
18568464	2008	DescriptorName	Pregnancy
18568464	2008	DescriptorName	Stem Cells
18568464	2008	QualifierName	metabolism
18568464	2008	DescriptorName	Umbilical Veins
18568464	2008	QualifierName	cytology
18568464	2008	QualifierName	metabolism
18568291	2008	DescriptorName	Child
18568291	2008	DescriptorName	Humans
18568291	2008	DescriptorName	Pituitary ACTH Hypersecretion
18568291	2008	QualifierName	radiotherapy
18568291	2008	QualifierName	surgery
18568291	2008	DescriptorName	Radiosurgery
18568291	2008	QualifierName	adverse effects
18568291	2008	DescriptorName	Radiotherapy
18568291	2008	QualifierName	adverse effects
18559516	2008	DescriptorName	Animals
18559516	2008	DescriptorName	Breast Neoplasms
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18559516	2008	QualifierName	pathology
18559516	2008	DescriptorName	Cell Proliferation
18559516	2008	DescriptorName	Cells, Cultured
18559516	2008	DescriptorName	Chemokine CXCL6
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18559516	2008	DescriptorName	Chemokines, CXC
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18559516	2008	DescriptorName	Colonic Neoplasms
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18559516	2008	QualifierName	pathology
18559516	2008	DescriptorName	Flow Cytometry
18559516	2008	DescriptorName	Gene Expression Profiling
18559516	2008	DescriptorName	Humans
18559516	2008	DescriptorName	Luminescent Measurements
18559516	2008	DescriptorName	Mammary Glands, Animal
18559516	2008	QualifierName	cytology
18559516	2008	QualifierName	metabolism
18559516	2008	DescriptorName	Mice
18559516	2008	DescriptorName	Mice, Inbred BALB C
18559516	2008	DescriptorName	Mice, Nude
18559516	2008	DescriptorName	Neoplasm Recurrence, Local
18559516	2008	QualifierName	metabolism
18559516	2008	QualifierName	pathology
18559516	2008	DescriptorName	Oligonucleotide Array Sequence Analysis
18559516	2008	DescriptorName	Pancreatic Neoplasms
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18559516	2008	QualifierName	pathology
18559516	2008	DescriptorName	Pertussis Toxin
18559516	2008	QualifierName	pharmacology
18559516	2008	DescriptorName	Receptors, CXCR
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18559516	2008	DescriptorName	Receptors, Chemokine
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18559516	2008	DescriptorName	Receptors, G-Protein-Coupled
18559516	2008	QualifierName	metabolism
18559516	2008	DescriptorName	Receptors, Scavenger
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18559516	2008	DescriptorName	Receptors, Virus
18559516	2008	QualifierName	genetics
18559516	2008	QualifierName	metabolism
18555977	2008	DescriptorName	Aedes
18555977	2008	DescriptorName	Amino Acid Sequence
18555977	2008	DescriptorName	Animals
18555977	2008	DescriptorName	Antiprotozoal Agents
18555977	2008	QualifierName	pharmacology
18555977	2008	DescriptorName	Antiviral Agents
18555977	2008	QualifierName	pharmacology
18555977	2008	DescriptorName	Bothrops
18555977	2008	DescriptorName	Cell Line
18555977	2008	DescriptorName	Cell Survival
18555977	2008	QualifierName	drug effects
18555977	2008	DescriptorName	Cloning, Molecular
18555977	2008	DescriptorName	Crotalid Venoms
18555977	2008	QualifierName	chemistry
18555977	2008	DescriptorName	DNA, Complementary
18555977	2008	QualifierName	genetics
18555977	2008	DescriptorName	Dengue Virus
18555977	2008	QualifierName	drug effects
18555977	2008	DescriptorName	L-Amino Acid Oxidase
18555977	2008	QualifierName	genetics
18555977	2008	QualifierName	pharmacology
18555977	2008	DescriptorName	Leishmania
18555977	2008	QualifierName	drug effects
18555977	2008	DescriptorName	Molecular Sequence Data
18555977	2008	DescriptorName	Trypanosoma cruzi
18555977	2008	QualifierName	drug effects
18544868	2008	DescriptorName	Absorption
18544868	2008	DescriptorName	Aluminum
18544868	2008	QualifierName	analysis
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Benzenesulfonates
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Calibration
18544868	2008	DescriptorName	Catalysis
18544868	2008	DescriptorName	Hydrogen Peroxide
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Iron
18544868	2008	QualifierName	analysis
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Oxidants
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Oxidation-Reduction
18544868	2008	DescriptorName	Periodic Acid
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Plant Leaves
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Potassium Compounds
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Spectrophotometry
18544868	2008	QualifierName	methods
18544868	2008	DescriptorName	Temperature
18544868	2008	DescriptorName	Time Factors
18544868	2008	DescriptorName	Trace Elements
18544868	2008	QualifierName	analysis
18544868	2008	QualifierName	chemistry
18544868	2008	DescriptorName	Water
18544868	2008	QualifierName	chemistry
18528650	2008	DescriptorName	Aged
18528650	2008	DescriptorName	Female
18528650	2008	DescriptorName	Humans
18528650	2008	DescriptorName	Hyperthermia, Induced
18528650	2008	QualifierName	instrumentation
18528650	2008	QualifierName	methods
18528650	2008	DescriptorName	Middle Aged
18528650	2008	DescriptorName	Osteoarthritis, Knee
18528650	2008	QualifierName	therapy
18528650	2008	DescriptorName	Pain Measurement
18528650	2008	DescriptorName	Prospective Studies
18528650	2008	DescriptorName	Severity of Illness Index
18528650	2008	DescriptorName	Treatment Outcome
18514061	2008	DescriptorName	3T3-L1 Cells
18514061	2008	DescriptorName	Adipocytes
18514061	2008	QualifierName	drug effects
18514061	2008	QualifierName	metabolism
18514061	2008	DescriptorName	Animals
18514061	2008	DescriptorName	Cell Membrane
18514061	2008	QualifierName	drug effects
18514061	2008	QualifierName	metabolism
18514061	2008	DescriptorName	Cholesterol
18514061	2008	QualifierName	metabolism
18514061	2008	DescriptorName	Heptanoic Acids
18514061	2008	QualifierName	pharmacology
18514061	2008	DescriptorName	Hydroxymethylglutaryl-CoA Reductase Inhibitors
18514061	2008	QualifierName	pharmacology
18514061	2008	DescriptorName	Hypoglycemic Agents
18514061	2008	QualifierName	pharmacology
18514061	2008	DescriptorName	Insulin
18514061	2008	QualifierName	pharmacology
18514061	2008	DescriptorName	Insulin Resistance
18514061	2008	DescriptorName	Mice
18514061	2008	DescriptorName	Picolinic Acids
18514061	2008	QualifierName	pharmacology
18514061	2008	DescriptorName	Pyrroles
18514061	2008	QualifierName	pharmacology
18510929	2008	DescriptorName	Animals
18510929	2008	DescriptorName	Aquaporins
18510929	2008	QualifierName	metabolism
18510929	2008	DescriptorName	Drosophila Proteins
18510929	2008	QualifierName	metabolism
18510929	2008	DescriptorName	Drosophila melanogaster
18510929	2008	QualifierName	cytology
18510929	2008	QualifierName	metabolism
18510929	2008	DescriptorName	Endosomes
18510929	2008	QualifierName	metabolism
18510929	2008	DescriptorName	Membrane Proteins
18510929	2008	QualifierName	metabolism
18510929	2008	DescriptorName	Presenilins
18510929	2008	QualifierName	metabolism
18510929	2008	DescriptorName	Protein Transport
18510929	2008	DescriptorName	Receptors, Notch
18510929	2008	QualifierName	metabolism
18508798	2008	DescriptorName	Cell Line, Tumor
18508798	2008	DescriptorName	Cell Proliferation
18508798	2008	DescriptorName	Flow Cytometry
18508798	2008	DescriptorName	Genes, Reporter
18508798	2008	DescriptorName	Genetic Techniques
18508798	2008	DescriptorName	Genetic Vectors
18508798	2008	DescriptorName	Humans
18508798	2008	DescriptorName	Lentivirus
18508798	2008	QualifierName	genetics
18508798	2008	DescriptorName	Leukemia, Myeloid, Acute
18508798	2008	QualifierName	genetics
18508798	2008	QualifierName	pathology
18508798	2008	DescriptorName	Promoter Regions, Genetic
18508798	2008	DescriptorName	RNA, Messenger
18508798	2008	QualifierName	analysis
18508798	2008	DescriptorName	Telomerase
18508798	2008	QualifierName	analysis
18508798	2008	QualifierName	genetics
18508798	2008	DescriptorName	Transduction, Genetic
18508798	2008	DescriptorName	Transfection
18500756	2010	
18500511	2008	DescriptorName	Angiotensin-Converting Enzyme Inhibitors
18500511	2008	QualifierName	therapeutic use
18500511	2008	DescriptorName	Animals
18500511	2008	DescriptorName	Antioxidants
18500511	2008	QualifierName	therapeutic use
18500511	2008	DescriptorName	Benzazepines
18500511	2008	QualifierName	therapeutic use
18500511	2008	DescriptorName	Benzofurans
18500511	2008	QualifierName	therapeutic use
18500511	2008	DescriptorName	Blood Viscosity
18500511	2008	QualifierName	drug effects
18500511	2008	DescriptorName	Cardiomegaly
18500511	2008	QualifierName	pathology
18500511	2008	QualifierName	prevention & control
18500511	2008	DescriptorName	Chronic Disease
18500511	2008	DescriptorName	Collagen
18500511	2008	QualifierName	metabolism
18500511	2008	DescriptorName	Electrocardiography
18500511	2008	QualifierName	drug effects
18500511	2008	DescriptorName	Hemodynamics
18500511	2008	QualifierName	drug effects
18500511	2008	DescriptorName	Immunohistochemistry
18500511	2008	DescriptorName	Male
18500511	2008	DescriptorName	Myocardial Infarction
18500511	2008	QualifierName	metabolism
18500511	2008	QualifierName	pathology
18500511	2008	QualifierName	prevention & control
18500511	2008	DescriptorName	Myocardium
18500511	2008	QualifierName	pathology
18500511	2008	DescriptorName	Neovascularization, Pathologic
18500511	2008	QualifierName	pathology
18500511	2008	QualifierName	prevention & control
18500511	2008	DescriptorName	Protective Agents
18500511	2008	DescriptorName	Rats
18500511	2008	DescriptorName	Rats, Sprague-Dawley
18500511	2008	DescriptorName	Reverse Transcriptase Polymerase Chain Reaction
18500511	2008	DescriptorName	Vascular Endothelial Growth Factor A
18500511	2008	QualifierName	biosynthesis
18500511	2008	DescriptorName	Ventricular Remodeling
18500511	2008	QualifierName	drug effects
18500509	2008	DescriptorName	Administration, Inhalation
18500509	2008	DescriptorName	Adrenal Cortex Hormones
18500509	2008	QualifierName	administration & dosage
18500509	2008	DescriptorName	Adrenergic beta-Agonists
18500509	2008	QualifierName	administration & dosage
18500509	2008	DescriptorName	Adult
18500509	2008	DescriptorName	Albuterol
18500509	2008	QualifierName	administration & dosage
18500509	2008	QualifierName	analogs & derivatives
18500509	2008	DescriptorName	Androstadienes
18500509	2008	QualifierName	administration & dosage
18500509	2008	DescriptorName	Anti-Inflammatory Agents
18500509	2008	QualifierName	administration & dosage
18500509	2008	DescriptorName	Asthma
18500509	2008	QualifierName	drug therapy
18500509	2008	DescriptorName	Bronchodilator Agents
18500509	2008	QualifierName	administration & dosage
18500509	2008	DescriptorName	Budesonide
18500509	2008	QualifierName	administration & dosage
18500509	2008	DescriptorName	Drug Administration Schedule
18500509	2008	DescriptorName	Drug Combinations
18500509	2008	DescriptorName	Drug Therapy, Combination
18500509	2008	DescriptorName	Ethanolamines
18500509	2008	QualifierName	administration & dosage
18500509	2008	DescriptorName	Humans
18500509	2008	DescriptorName	Nebulizers and Vaporizers
18500509	2008	DescriptorName	Severity of Illness Index
18500509	2008	DescriptorName	Treatment Outcome
18500349	2008	DescriptorName	Adaptor Proteins, Signal Transducing
18500349	2008	QualifierName	genetics
18500349	2008	QualifierName	metabolism
18500349	2008	DescriptorName	Animals
18500349	2008	DescriptorName	COS Cells
18500349	2008	DescriptorName	Cell Line
18500349	2008	DescriptorName	Cercopithecus aethiops
18500349	2008	DescriptorName	Electroporation
18500349	2008	DescriptorName	Gene Deletion
18500349	2008	DescriptorName	Green Fluorescent Proteins
18500349	2008	QualifierName	metabolism
18500349	2008	DescriptorName	HIV-1
18500349	2008	QualifierName	genetics
18500349	2008	QualifierName	metabolism
18500349	2008	DescriptorName	Hela Cells
18500349	2008	DescriptorName	Human Immunodeficiency Virus Proteins
18500349	2008	QualifierName	genetics
18500349	2008	QualifierName	metabolism
18500349	2008	QualifierName	ultrastructure
18500349	2008	DescriptorName	Humans
18500349	2008	DescriptorName	Ligands
18500349	2008	DescriptorName	Plasmids
18500349	2008	DescriptorName	T-Lymphocytes
18500349	2008	QualifierName	ultrastructure
18500349	2008	QualifierName	virology
18500349	2008	DescriptorName	Transfection
18500349	2008	DescriptorName	Viral Regulatory and Accessory Proteins
18500349	2008	QualifierName	genetics
18500349	2008	QualifierName	metabolism
18500349	2008	QualifierName	ultrastructure
18487988	2008	DescriptorName	Biotechnology
18487988	2008	DescriptorName	Cell Wall
18487988	2008	QualifierName	chemistry
18487988	2008	DescriptorName	Cellulase
18487988	2008	QualifierName	biosynthesis
18487988	2008	QualifierName	chemistry
18487988	2008	QualifierName	genetics
18487988	2008	DescriptorName	Cellulose
18487988	2008	QualifierName	chemistry
18487988	2008	DescriptorName	Ethanol
18487988	2008	QualifierName	metabolism
18487988	2008	DescriptorName	Genetic Engineering
18487988	2008	QualifierName	methods
18487988	2008	DescriptorName	Plants
18487988	2008	QualifierName	enzymology
18487988	2008	QualifierName	genetics
18480056	2008	DescriptorName	Animals
18480056	2008	DescriptorName	Cytochrome P-450 Enzyme System
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18480056	2008	DescriptorName	Cytoplasm
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18480056	2008	DescriptorName	HSP70 Heat-Shock Proteins
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18480056	2008	DescriptorName	HSP90 Heat-Shock Proteins
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18480056	2008	DescriptorName	Membrane Transport Proteins
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18480056	2008	DescriptorName	Mitochondria, Liver
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18480056	2008	DescriptorName	Mitochondrial Proteins
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18480056	2008	DescriptorName	Protein Sorting Signals
18480056	2008	QualifierName	physiology
18480056	2008	DescriptorName	Protein Transport
18480056	2008	QualifierName	physiology
18480056	2008	DescriptorName	Rabbits
18480056	2008	DescriptorName	Rats
18480056	2008	DescriptorName	Receptors, Cytoplasmic and Nuclear
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18480056	2008	DescriptorName	Saccharomyces cerevisiae
18480056	2008	QualifierName	genetics
18480056	2008	QualifierName	metabolism
18476299	2008	DescriptorName	Bronchoscopy
18476299	2008	DescriptorName	Carcinoma, Bronchogenic
18476299	2008	QualifierName	complications
18476299	2008	QualifierName	diagnosis
18476299	2008	QualifierName	pathology
18476299	2008	DescriptorName	Humans
18476299	2008	DescriptorName	Lung
18476299	2008	QualifierName	pathology
18476299	2008	DescriptorName	Lung Neoplasms
18476299	2008	QualifierName	complications
18476299	2008	QualifierName	diagnosis
18476299	2008	QualifierName	pathology
18476299	2008	DescriptorName	Male
18476299	2008	DescriptorName	Middle Aged
18476299	2008	DescriptorName	Neoplasm Staging
18476299	2008	DescriptorName	Pleural Effusion
18476299	2008	QualifierName	etiology
18476299	2008	QualifierName	radiography
18476299	2008	DescriptorName	Radiography, Thoracic
18476299	2008	DescriptorName	Tuberculosis, Pulmonary
18476299	2008	QualifierName	complications
18472592	2008	DescriptorName	Age Factors
18472592	2008	DescriptorName	Anesthesia, General
18472592	2008	QualifierName	adverse effects
18472592	2008	DescriptorName	Benchmarking
18472592	2008	QualifierName	organization & administration
18472592	2008	DescriptorName	Child
18472592	2008	DescriptorName	Decision Trees
18472592	2008	DescriptorName	Evidence-Based Medicine
18472592	2008	QualifierName	organization & administration
18472592	2008	DescriptorName	Fasting
18472592	2008	DescriptorName	Humans
18472592	2008	DescriptorName	Intraoperative Complications
18472592	2008	QualifierName	etiology
18472592	2008	QualifierName	prevention & control
18472592	2008	DescriptorName	Pneumonia, Aspiration
18472592	2008	QualifierName	etiology
18472592	2008	QualifierName	prevention & control
18472592	2008	DescriptorName	Postoperative Complications
18472592	2008	QualifierName	etiology
18472592	2008	QualifierName	prevention & control
18472592	2008	DescriptorName	Practice Guidelines as Topic
18472592	2008	DescriptorName	Preoperative Care
18472592	2008	QualifierName	methods
18472592	2008	QualifierName	nursing
18472592	2008	QualifierName	standards
18472592	2008	DescriptorName	Risk Factors
18472592	2008	DescriptorName	Time Factors
18472592	2008	DescriptorName	Vomiting
18472592	2008	QualifierName	etiology
18472592	2008	QualifierName	prevention & control
18463486	2008	DescriptorName	Bacteriological Techniques
18463486	2008	DescriptorName	Colony Count, Microbial
18463486	2008	DescriptorName	Contact Lenses, Extended-Wear
18463486	2008	QualifierName	microbiology
18463486	2008	DescriptorName	Humans
18463486	2008	DescriptorName	Methacrylates
18463486	2008	DescriptorName	Pseudomonas aeruginosa
18463486	2008	QualifierName	isolation & purification
18463486	2008	DescriptorName	Serratia marcescens
18463486	2008	QualifierName	isolation & purification
18463486	2008	DescriptorName	Staphylococcus
18463486	2008	QualifierName	isolation & purification
18463039	2008	DescriptorName	Bariatric Surgery
18463039	2008	DescriptorName	Health Planning Guidelines
18463039	2008	DescriptorName	Humans
18463039	2008	DescriptorName	Obesity, Morbid
18463039	2008	QualifierName	metabolism
18463039	2008	QualifierName	surgery
18463039	2008	DescriptorName	Perioperative Care
18463039	2008	DescriptorName	Societies, Medical
18463039	2008	DescriptorName	United States
18452082	2008	DescriptorName	Antineoplastic Agents
18452082	2008	QualifierName	pharmacology
18452082	2008	DescriptorName	Apoptosis
18452082	2008	QualifierName	drug effects
18452082	2008	DescriptorName	Cell Proliferation
18452082	2008	QualifierName	drug effects
18452082	2008	DescriptorName	Dose-Response Relationship, Drug
18452082	2008	DescriptorName	Escin
18452082	2008	QualifierName	pharmacology
18452082	2008	QualifierName	therapeutic use
18452082	2008	DescriptorName	G1 Phase
18452082	2008	DescriptorName	Humans
18452082	2008	DescriptorName	K562 Cells
18452082	2008	DescriptorName	Kinetics
18452082	2008	DescriptorName	Leukemia, Myelogenous, Chronic, BCR-ABL Positive
18452082	2008	QualifierName	drug therapy
18452082	2008	QualifierName	pathology
18446488	2008	DescriptorName	Adsorption
18446488	2008	DescriptorName	Aerosols
18446488	2008	QualifierName	chemistry
18446488	2008	DescriptorName	Betamethasone 17-Valerate
18446488	2008	QualifierName	chemistry
18446488	2008	DescriptorName	Colloids
18446488	2008	QualifierName	chemistry
18446488	2008	DescriptorName	Drug Compounding
18446488	2008	QualifierName	methods
18446488	2008	DescriptorName	Drug Evaluation, Preclinical
18446488	2008	DescriptorName	Hyaluronic Acid
18446488	2008	QualifierName	chemistry
18446488	2008	DescriptorName	Leucine
18446488	2008	QualifierName	chemistry
18446488	2008	DescriptorName	Materials Testing
18446488	2008	DescriptorName	Particle Size
18446488	2008	DescriptorName	Taurocholic Acid
18446488	2008	QualifierName	chemistry
18446488	2008	DescriptorName	Water
18446488	2008	QualifierName	chemistry
18445936	2008	DescriptorName	Adult
18445936	2008	DescriptorName	Foreign Bodies
18445936	2008	QualifierName	complications
18445936	2008	QualifierName	pathology
18445936	2008	QualifierName	surgery
18445936	2008	DescriptorName	Glass
18445936	2008	DescriptorName	Humans
18445936	2008	DescriptorName	Male
18445936	2008	DescriptorName	Mouth Mucosa
18445936	2008	QualifierName	pathology
18445936	2008	QualifierName	surgery
18445936	2008	DescriptorName	Osteophyte
18445936	2008	QualifierName	etiology
18436834	2008	DescriptorName	Apoptosis
18436834	2008	QualifierName	radiation effects
18436834	2008	DescriptorName	Cell Cycle
18436834	2008	QualifierName	radiation effects
18436834	2008	DescriptorName	Cell Line
18436834	2008	DescriptorName	Comet Assay
18436834	2008	DescriptorName	DNA
18436834	2008	QualifierName	radiation effects
18436834	2008	DescriptorName	DNA Damage
18436834	2008	DescriptorName	Electromagnetic Fields
18436834	2008	DescriptorName	Epithelial Cells
18436834	2008	QualifierName	metabolism
18436834	2008	QualifierName	radiation effects
18436834	2008	DescriptorName	Flow Cytometry
18436834	2008	DescriptorName	Fluorescent Antibody Technique, Indirect
18436834	2008	DescriptorName	Humans
18436834	2008	DescriptorName	Lens, Crystalline
18436834	2008	QualifierName	cytology
18436834	2008	QualifierName	metabolism
18436834	2008	QualifierName	radiation effects
18436834	2008	DescriptorName	Microscopy, Fluorescence
18436834	2008	DescriptorName	Microwaves
18436834	2008	DescriptorName	Reactive Oxygen Species
18436834	2008	QualifierName	metabolism
18426626	2008	DescriptorName	Abdomen
18426626	2008	QualifierName	surgery
18426626	2008	DescriptorName	Adult
18426626	2008	DescriptorName	Aged
18426626	2008	DescriptorName	Aged, 80 and over
18426626	2008	DescriptorName	Anesthesia, Intravenous
18426626	2008	QualifierName	instrumentation
18426626	2008	QualifierName	methods
18426626	2008	DescriptorName	Anesthetics, Intravenous
18426626	2008	QualifierName	administration & dosage
18426626	2008	QualifierName	blood
18426626	2008	DescriptorName	Blood Pressure
18426626	2008	QualifierName	drug effects
18426626	2008	DescriptorName	Digestive System Surgical Procedures
18426626	2008	DescriptorName	Drug Delivery Systems
18426626	2008	QualifierName	instrumentation
18426626	2008	QualifierName	methods
18426626	2008	DescriptorName	Electroencephalography
18426626	2008	QualifierName	drug effects
18426626	2008	DescriptorName	Female
18426626	2008	DescriptorName	Heart Rate
18426626	2008	QualifierName	drug effects
18426626	2008	DescriptorName	Humans
18426626	2008	DescriptorName	Infusion Pumps
18426626	2008	DescriptorName	Infusions, Intravenous
18426626	2008	QualifierName	instrumentation
18426626	2008	QualifierName	methods
18426626	2008	DescriptorName	Male
18426626	2008	DescriptorName	Middle Aged
18426626	2008	DescriptorName	Propofol
18426626	2008	QualifierName	administration & dosage
18426626	2008	QualifierName	blood
18426626	2008	DescriptorName	Titrimetry
18426626	2008	QualifierName	instrumentation
18426626	2008	QualifierName	methods
18426626	2008	DescriptorName	Treatment Outcome
18426330	2008	DescriptorName	Adolescent
18426330	2008	DescriptorName	Biopsy
18426330	2008	DescriptorName	Carcinoma, Squamous Cell
18426330	2008	QualifierName	pathology
18426330	2008	QualifierName	surgery
18426330	2008	DescriptorName	Humans
18426330	2008	DescriptorName	Male
18426330	2008	DescriptorName	Neoplasm Recurrence, Local
18426330	2008	QualifierName	surgery
18426330	2008	DescriptorName	Tongue
18426330	2008	QualifierName	pathology
18426330	2008	DescriptorName	Tongue Neoplasms
18426330	2008	QualifierName	pathology
18426330	2008	QualifierName	surgery
18422744	2008	DescriptorName	Animals
18422744	2008	DescriptorName	Cell Differentiation
18422744	2008	DescriptorName	Epigenesis, Genetic
18422744	2008	QualifierName	genetics
18422744	2008	DescriptorName	Humans
18422744	2008	DescriptorName	Neoplasms
18422744	2008	QualifierName	genetics
18422744	2008	DescriptorName	Repressor Proteins
18422744	2008	QualifierName	genetics
18413006	2008	DescriptorName	Aged
18413006	2008	DescriptorName	Aged, 80 and over
18413006	2008	DescriptorName	Double-Blind Method
18413006	2008	DescriptorName	Fat Emulsions, Intravenous
18413006	2008	QualifierName	administration & dosage
18413006	2008	QualifierName	adverse effects
18413006	2008	DescriptorName	Female
18413006	2008	DescriptorName	Humans
18413006	2008	DescriptorName	Liver
18413006	2008	QualifierName	enzymology
18413006	2008	QualifierName	pathology
18413006	2008	DescriptorName	Male
18413006	2008	DescriptorName	Middle Aged
18413006	2008	DescriptorName	Parenteral Nutrition
18413006	2008	QualifierName	adverse effects
18413006	2008	DescriptorName	Triglycerides
18413006	2008	QualifierName	administration & dosage
18413006	2008	QualifierName	adverse effects
18413006	2008	QualifierName	blood
18411340	2008	DescriptorName	Animals
18411340	2008	DescriptorName	Aspirin
18411340	2008	QualifierName	pharmacology
18411340	2008	DescriptorName	Brain
18411340	2008	QualifierName	immunology
18411340	2008	QualifierName	physiopathology
18411340	2008	DescriptorName	Cell Nucleus
18411340	2008	QualifierName	metabolism
18411340	2008	DescriptorName	Immunity, Innate
18411340	2008	QualifierName	drug effects
18411340	2008	QualifierName	immunology
18411340	2008	DescriptorName	Interleukin-10
18411340	2008	QualifierName	deficiency
18411340	2008	DescriptorName	Lipoxins
18411340	2008	QualifierName	immunology
18411340	2008	QualifierName	metabolism
18411340	2008	DescriptorName	Mice
18411340	2008	DescriptorName	Mice, Inbred C57BL
18411340	2008	DescriptorName	Mice, Knockout
18411340	2008	DescriptorName	Nitric Oxide Synthase Type II
18411340	2008	QualifierName	metabolism
